userId,longest_run,gender,max_hr,easy_pace,easy_hr,aerobic,avg_weekly_distance_m,active_weeks,consistency_std,fastest_5k,fastest_5k_str
2174810,24281.3,male,197.0,7.689095238095239,156.67619047619047,0.04907634794237433,10228.315294117647,85,5751.854637098449,1932.8753201666111,32:12
2175400,35588.7,male,200.0,6.30460606060606,149.77878787878788,0.04209278329657879,26777.629333333334,75,20477.94054746752,1610.4039007039971,26:50
2181290,24136.9,male,183.0,6.0612,141.56,0.04281717999434869,36629.888235294115,17,19698.816809071373,1493.3167397433297,24:53
2207788,14951.4,female,188.0,5.81328947368421,152.01052631578946,0.03824267709992383,17847.390410958906,73,8742.863348058429,1523.3928099388843,25:23
2209215,12525.0,male,198.0,4.836397849462366,159.5440860215054,0.03031386477597455,18870.69210526316,152,7437.401833319779,1328.1588074588954,22:08
2218816,21692.8,male,194.0,4.801,131.88333333333333,0.03640338683179578,14636.758536585365,41,11568.892880370526,1054.4805157862131,17:34
2226932,19917.3,male,180.0,7.377846153846154,141.44615384615383,0.05216010441592343,30194.637037037035,27,21356.431079584367,1856.4727686570436,30:56
2232554,25107.4,male,196.0,6.0444,158.75,0.038074960629921266,18708.914814814816,27,11717.433693685914,1402.937134740926,23:22
2232580,41395.8,male,200.0,4.894846153846154,155.84615384615384,0.031408193484698914,16661.8475,40,10614.111849941592,1346.7133615276312,22:26
2237368,28184.2,male,200.0,4.9260769230769235,155.53846153846155,0.031671117705242335,18352.825,32,12143.510571282042,1238.2647761623152,20:38
2246153,16287.3,male,173.0,5.825166666666667,140.4,0.04148979107312441,9842.325925925925,27,5635.946225011827,1628.852842924663,27:08
2248203,15454.5,male,199.0,5.029,163.85000000000002,0.03069270674397314,17806.75,10,6232.5066869420825,1339.9922379090283,22:19
2282039,41752.2,male,199.0,4.713033333333333,147.38,0.03197878500022617,25832.704958677685,121,15152.29593293731,1143.806644127039,19:03
2315790,19168.2,male,197.0,5.227964285714286,148.85,0.035122366716253184,25614.432142857142,56,16651.065272753378,1348.5478128556897,22:28
2333172,31025.6,male,192.0,6.29628125,147.54375,0.04267399500148261,28524.904032258066,124,13948.18299876571,1471.4098026398954,24:31
2336853,40783.1,male,191.0,5.401789473684211,141.67105263157896,0.03812909817033528,41906.915789473685,57,24087.168163848077,1315.5535134838342,21:55
2368480,42168.2,male,195.0,5.218222222222222,158.74444444444444,0.03287184153426192,16518.25625,32,11004.651385281255,1296.777532816364,21:36
2369854,21098.9,male,200.0,6.025807692307692,153.61153846153846,0.03922757204737225,15277.791428571427,70,8922.888237004337,1430.5242769470985,23:50
2390403,20494.7,male,197.0,5.70954347826087,159.49347826086955,0.03579797456622188,25476.078313253012,83,12658.020186119427,1434.832946758193,23:54
2404531,11907.2,male,200.0,5.546076923076924,178.57692307692307,0.031057075166917945,7271.550943396227,53,4608.63822822979,1426.0361117309433,23:46
2419254,12034.0,male,187.0,6.0835,138.8,0.043829250720461094,11695.150000000001,8,5781.769564020048,1535.032198608292,25:35
2435099,12887.8,male,197.0,5.959666666666667,151.81666666666666,0.0392556811944231,9038.17142857143,21,7047.5056552047445,1330.8577623191727,22:10
2445737,10170.3,male,175.0,5.421076923076924,139.2076923076923,0.03894236613803394,19081.095652173914,23,10285.275385559611,1420.2130332116399,23:40
2461936,36477.7,male,199.0,4.950128491620112,130.20614525139666,0.038017625681665085,70707.40642857143,140,33383.328710294874,1151.8433576463174,19:11
2464640,10056.8,female,198.0,9.597333333333333,171.0,0.056124756335282654,4073.923076923077,13,2084.279793739253,2700.845828560929,45:00
2474825,32487.7,male,200.0,5.919053691275168,142.19865771812078,0.041625243066699395,52187.832,100,23211.505208012517,1343.9945123211794,22:23
2479025,22299.0,male,198.0,4.621896551724138,141.30689655172412,0.03270821640352376,23545.175471698116,53,11396.502453045472,1093.3779758792268,18:13
2484383,42028.5,male,196.0,6.0216666666666665,152.32666666666668,0.03953127051512101,12746.522727272728,44,9596.25283551827,1503.8271444622703,25:03
2484395,41910.0,male,198.0,4.500447761194029,156.25223880597014,0.0288024529797782,20026.713103448274,145,13962.822648531383,1122.0083157712634,18:42
2487889,20936.5,male,185.0,5.824454545454546,149.08636363636364,0.039067654501661636,11976.395652173913,69,6644.876592941511,1547.4294306494803,25:47
2535101,31852.7,male,198.0,5.141,144.1925,0.03565372678884131,30837.14,85,14106.919087195003,1343.3047455271246,22:23
2568526,19241.7,male,198.0,5.554936170212766,158.35744680851064,0.03507846509378191,27469.42471910112,89,14612.009651219661,1452.259726471216,24:12
2582984,29607.9,male,180.0,5.23925,153.0,0.034243464052287585,19218.52666666667,15,16735.395258018114,1355.9843672413142,22:35
2584821,29267.3,male,193.0,5.1196,148.80200000000002,0.03440545153962984,14265.40603448276,116,9255.472920651857,1409.7493987634155,23:29
2587134,13984.0,male,191.0,6.128333333333334,156.79999999999998,0.039083758503401365,13126.888888888889,9,10148.346087225795,1644.1059209499551,27:24
2587574,41195.4,male,200.0,4.9955,139.75,0.03574597495527728,18063.145833333332,96,13659.63863465854,1311.6291971218252,21:51
2594030,27752.3,female,187.0,6.6974,141.2133333333333,0.047427532810877165,29154.08709677419,31,16884.743009923528,1654.6310146319313,27:34
2595849,15066.4,male,195.0,5.115,161.16666666666666,0.03173733195449845,14795.099999999999,21,6908.662408527427,1411.4203348158374,23:31
2596923,12097.3,male,197.0,5.37675,156.275,0.0344056950887858,11529.643333333333,30,4729.270394314563,1418.3493089850776,23:38
2600099,20663.3,male,178.0,5.413600000000001,137.1,0.039486506199854124,8518.447058823529,17,7344.285207315758,1477.9740789633543,24:37
2612870,12786.4,female,200.0,7.249925925925925,172.13703703703703,0.04211717623770897,10579.287341772151,79,5990.446575758537,1958.958277001075,32:38
2625706,22013.3,male,198.0,6.496428571428572,138.52857142857144,0.046895947200164996,16460.423076923078,26,7565.328046730435,1487.1088373838454,24:47
2636715,34826.5,male,199.0,5.848315789473684,154.32631578947368,0.03789577791419412,16665.437288135596,59,11057.608310631384,1366.4912466062272,22:46
2649245,26084.3,male,190.0,6.346296296296296,160.01111111111112,0.03966159757424252,21108.685074626865,67,12899.939943367996,1526.7629156526812,25:26
2661450,25575.8,male,188.0,6.055060606060606,151.3060606060606,0.04001862570347079,24872.345901639346,61,13896.358935090082,1432.7400267773764,23:52
2675116,24124.5,male,188.0,5.211,140.87142857142857,0.03699117736537877,9969.193103448275,29,8425.004737638814,1338.706427341067,22:18
2692363,41779.4,male,199.0,6.292827956989247,148.4516129032258,0.042389758076198755,33197.21275167786,149,20612.78140004036,1551.6301246125831,25:51
2699896,58712.0,male,195.0,4.6614,159.45999999999998,0.02923240938166312,15232.232142857143,28,9953.238909057713,1306.6953347502406,21:46
2717503,26789.7,female,200.0,6.786393939393939,167.3121212121212,0.040561280857769,16270.43595505618,89,12688.106719315456,1658.3808569848845,27:38
2719026,25304.0,male,199.0,6.6629000000000005,131.17000000000002,0.05079591369977891,14263.094545454545,55,8078.772187685777,1715.011737586746,28:35
2719148,30760.2,male,194.0,5.986421052631579,157.23684210526315,0.0380726359832636,18451.798387096773,62,11715.155464939518,1509.8036301423838,25:09
2748745,41222.9,male,185.0,4.728727272727273,152.04545454545453,0.03110074738415546,16898.880434782608,46,12626.161089959556,1156.3005887832608,19:16
2774168,20935.9,male,200.0,5.458428571428572,146.21428571428572,0.03733170493404983,11242.74,45,7567.493059083221,1399.0922041380818,23:19
2794662,21369.5,male,190.0,5.868,132.39999999999998,0.04432024169184291,22297.55,6,14437.697471515323,1482.5964474239552,24:42
2795796,34375.0,male,200.0,4.3862000000000005,145.98,0.030046581723523775,24885.56842105263,19,12576.157255521815,1034.3089897458535,17:14
2805418,12245.0,male,199.0,4.996333333333333,156.66666666666666,0.03189148936170213,7000.383333333334,24,2951.2438557719834,1334.1690496298638,22:14
2831390,35213.9,male,196.0,5.691357142857143,128.12857142857143,0.044419110268703314,31225.293103448275,29,19531.853046789478,1218.8039610196406,20:18
2844791,28681.0,male,200.0,4.7656,154.01333333333335,0.030942775517271228,32671.269333333337,75,19345.782942927315,1210.1844339825018,20:10
2849785,28648.4,male,199.0,5.33225641025641,160.54999999999998,0.033212434819410844,17168.993785310733,177,10406.40005548464,1410.123049077693,23:30
2868369,13161.4,male,189.0,6.157,149.45999999999998,0.041194968553459124,8241.515789473684,19,3676.1912399268103,1521.8968653676654,25:21
2887587,34239.1,male,197.0,5.491805555555556,147.71388888888887,0.037178667469018566,16983.156410256408,78,9522.985954944763,1263.8566737416727,21:03
2894897,28075.7,male,196.0,5.327674418604651,131.16744186046512,0.0406173539945392,19058.141129032258,124,13923.774014452058,1261.5946858286516,21:01
2898275,34599.7,male,195.0,5.1322777777777775,141.38055555555556,0.03630115723913,33619.31967213115,61,16746.091344239307,1250.158486850858,20:50
2915343,42249.9,male,198.0,5.322909090909091,144.78272727272727,0.03676480745443015,19236.255897435898,195,12033.064807939232,1337.2891515998867,22:17
2934877,14977.4,male,186.0,5.96875,154.45,0.03864519261897054,12019.567692307694,65,7450.979413768947,1628.9602904169105,27:08
2941284,21983.4,male,185.0,6.034535714285715,152.96785714285716,0.03944969764889916,15903.212048192772,83,9317.23144228592,1442.2162034159876,24:02
2974312,42021.3,male,186.0,5.364971428571429,143.26285714285714,0.03744844641218938,32171.34862385321,109,17491.345266453896,1234.3581663298853,20:34
2994297,31633.5,male,185.0,6.3027999999999995,152.38,0.04136238351489697,16157.423529411766,17,15310.419677074884,1617.4936347102155,26:57
2998566,27065.1,male,181.0,5.5474000000000006,142.14000000000001,0.03902771915013367,11694.325,20,7330.840942489404,1481.0927730476915,24:41
3021311,41422.0,male,199.0,5.411099999999999,144.39875,0.03747331607787463,32666.02296296296,135,15135.025895006871,1325.8718844286143,22:05
3055418,42336.7,male,200.0,4.714716417910448,155.71641791044777,0.030277580753378698,34979.14134615385,104,22376.304600272946,1089.6857481777624,18:09
3060590,41987.4,male,200.0,4.957173913043478,151.23260869565217,0.03277847255164086,56632.76571428571,70,34015.68441745356,1325.9214139670123,22:05
3082409,25990.0,male,199.0,4.7707804878048785,155.16341463414633,0.030746812958800326,14331.24074074074,108,10447.474042056587,1230.361391046478,20:30
3083777,30566.4,male,196.0,5.165166666666667,166.35,0.03104999499048192,15306.5,21,7188.823587486341,1383.1363606057987,23:03
3085942,17495.6,male,191.0,5.1085,142.95625,0.03573470904559961,24699.9,27,16093.717756747388,1329.2855137042989,22:09
3088466,42151.4,male,199.0,5.41980487804878,154.2390243902439,0.035138998703311296,28960.237037037037,108,15509.405253024395,1278.974345214137,21:18
3089500,14887.6,male,166.0,7.5634999999999994,136.35000000000002,0.05547121378804546,12086.58888888889,9,5253.8940961548815,1937.720409025455,32:17
3091798,29363.2,male,199.0,5.381594594594595,147.75135135135136,0.036423318943440405,22247.03846153846,91,12986.496865297935,1307.359473131091,21:47
3122949,17880.0,male,189.0,6.205,166.98,0.037160138938795065,14204.116666666667,18,7890.102935453938,1581.6866523355454,26:21
3167841,17789.8,male,192.0,5.772185185185185,159.9,0.036098719106849184,12840.906349206349,63,8172.563915791724,1570.5118049811888,26:10
3191096,42047.1,male,200.0,5.234559322033898,151.7084745762712,0.03450406667560441,21362.155555555557,135,15669.419636857023,1234.7131314254752,20:34
3235195,21202.1,male,199.0,5.093934782608696,149.42608695652174,0.03408999650837989,17654.01260504202,119,7956.781183533726,1271.3945661645016,21:11
3262231,41145.2,male,191.0,4.5533,164.26,0.027720077925240474,23024.088888888888,18,16320.499899959412,1239.5596171870413,20:39
3268225,18313.4,male,195.0,5.170333333333333,145.78333333333333,0.035465874013947636,15821.929411764706,17,8850.25633553661,1304.6559096628134,21:44
3272464,23666.9,male,162.0,5.137600000000001,136.34,0.0376822649259205,32995.0,9,14563.21790359191,1408.5703539179997,23:28
3275003,41687.8,male,195.0,4.756487179487179,148.2871794871795,0.03207618619449439,21518.703883495145,103,11722.818175350914,1079.799235369631,17:59
3276737,41629.7,male,191.0,5.799508771929824,151.0578947368421,0.03839262278898529,24860.34745762712,118,15900.065118227738,1396.6108147592176,23:16
3288898,10969.5,female,198.0,5.3390344827586205,143.37586206896552,0.037238028812621754,16160.383950617284,81,7555.474023621163,1457.5910552074197,24:17
3297710,42059.3,male,199.0,4.346360655737705,155.79999999999998,0.027897051705633537,36009.71262135922,103,15214.5364078122,1091.0413824296843,18:11
3303712,10040.7,male,192.0,6.761,146.94,0.0460119776779638,7919.5125,16,5903.567571435089,1580.6808169776766,26:20
3317373,41950.3,male,199.0,5.681444444444445,156.35833333333332,0.0363360514487733,26350.884444444444,90,15484.808345382853,1439.156504417523,23:59
3324472,30694.7,male,193.0,3.9248732394366197,153.9408450704225,0.02549598345806877,30155.472661870506,139,10639.79024156325,1043.5890029097218,17:23
3325031,41253.6,male,188.0,4.3475,143.95,0.030201458839874958,12578.841176470589,34,7844.186282194493,1087.7902318559181,18:07
3362051,41996.7,male,198.0,6.062666666666667,132.73333333333332,0.04567553992968358,20402.24761904762,21,16892.221336331677,1366.358947668104,22:46
3365457,21267.4,male,196.0,7.584466666666667,130.32,0.058198792715367306,11386.061111111112,72,3604.144644537459,1874.814976709864,31:14
3375182,39858.0,male,179.0,5.4099545454545455,140.70454545454547,0.038449038927475365,22333.71967213115,61,17542.299865437824,1307.4349364125553,21:47
3381703,27600.3,male,190.0,6.3542499999999995,143.90833333333333,0.044154843940008105,22661.80983606557,122,12497.910617064512,1634.6168607192242,27:14
3411439,42179.3,male,194.0,5.4757037037037035,130.7827160493827,0.041868710706666416,29082.593464052286,153,15613.971603800841,1269.8836051276094,21:09
3417701,21586.8,male,179.0,5.7363,154.43,0.03714498478274946,16310.660714285714,28,10469.633885789586,1535.8925770588964,25:35
3432842,42100.0,male,197.0,5.364482142857143,158.70892857142857,0.033800758351429504,26621.21395348837,129,14889.929655626025,1345.3986099997414,22:25
3438751,25959.6,male,200.0,5.348923076923077,137.32820512820513,0.038949923447477504,21305.242567567566,148,10503.29316558332,1362.1226878411821,22:42
3439813,41767.2,male,199.0,6.138061224489796,151.76938775510203,0.04044334180483279,55552.055555555555,63,28229.029334647337,1422.3942089005798,23:42
3445572,16071.3,male,182.0,5.5969999999999995,149.95,0.03732577525841947,24256.2,7,11474.803272968707,1498.420584149897,24:58
3469220,30053.8,male,191.0,5.761596153846154,150.325,0.03832759789686449,25338.61386138614,101,14602.245665896942,1405.9263718959035,23:25
3471841,41505.0,male,198.0,5.292941176470588,155.45882352941177,0.03404722264265173,23795.788372093022,43,13470.531808680425,1213.9609731317532,20:13
3472071,23444.8,male,200.0,5.36248717948718,160.5179487179487,0.03340739912462861,23094.272058823528,68,14908.735139035907,1181.0371292461377,19:41
3537163,20542.6,male,181.0,6.02075,133.7,0.045031787584143605,11779.257142857143,14,8919.399529609109,1556.918890327421,25:56
3545637,20790.6,female,194.0,8.013333333333334,143.71666666666667,0.055757856894352316,9646.440909090908,22,6481.418327191686,1705.937721753301,28:25
3556695,27777.4,male,198.0,7.6621,146.0275,0.052470253890534314,23902.492631578945,95,13457.78748166851,1760.0013353073568,29:20
3558042,20973.0,male,190.0,5.629555555555555,146.97500000000002,0.03830281037969419,15381.791752577321,97,9465.311162274662,1365.0131042684295,22:45
3559941,41124.0,male,194.0,5.231441860465116,146.03953488372093,0.035822093412105675,18019.320472440948,127,11337.437158939883,1281.0603729931652,21:21
3575734,32502.3,male,200.0,5.492878378378379,153.13783783783785,0.03586885159104145,35994.03787878788,132,21577.744076485615,1349.3166745303088,22:29
3576105,16457.1,male,185.0,5.589974358974359,155.9,0.03585615368168287,16736.11686746988,83,11258.996299683971,1548.8405017228092,25:48
3655927,24870.7,male,193.0,5.8316,147.636,0.039499850984854645,12758.386516853932,89,7265.0605739543025,1498.1168468142791,24:58
3664548,30723.4,female,200.0,6.682333333333333,154.1,0.04336361669911313,13098.794285714286,35,11879.900568432746,1468.1805685573147,24:28
3668539,10635.1,female,194.0,5.881818181818182,156.1,0.03767980898025741,8666.468571428572,35,4538.893636492814,1600.1370997847537,26:40
3680369,27960.9,male,197.0,7.0919375,154.53125,0.045893225480283115,11238.06551724138,58,6993.17911159583,1802.5523182651496,30:02
3689976,21191.0,male,184.0,6.3822,146.49,0.04356747900880606,19457.24347826087,23,14119.56223638377,1561.4175693227694,26:01
3691161,31947.4,male,200.0,4.672204545454545,144.86818181818182,0.03225141978601236,32301.94864864865,74,29179.218315364156,1054.476576605835,17:34
3700284,20971.1,male,188.0,6.429666666666667,145.90833333333333,0.044066480095950655,12980.071875,32,7003.9604900340255,1585.6170469714048,26:25
3702346,37009.7,male,196.0,5.491608695652174,149.88695652173914,0.036638336137378893,14527.302777777779,72,10195.628476728893,1416.3377374807458,23:36
3709276,42124.7,male,200.0,4.6897142857142855,141.23492063492063,0.03320506192541977,29318.58857142857,105,15067.364711044771,1155.047481998152,19:15
3714939,21267.2,male,197.0,6.098,136.31428571428572,0.04473485642422972,15566.305555555555,36,10571.04643596824,1527.8238936528223,25:27
3725029,19889.9,male,183.0,4.7186,149.62,0.03153722764336319,16402.85714285714,14,7248.800466996568,1275.320818179981,21:15
3736342,43032.6,male,197.0,4.622978260869565,134.2195652173913,0.03444340065758572,54965.95214285714,140,38444.32673429598,1118.979164486433,18:38
3743021,41775.6,male,199.0,5.9333,158.1,0.03752877925363694,14698.9325,40,9110.444941916168,1400.8113669287231,23:20
3820045,32433.9,male,188.0,6.001102564102564,135.9948717948718,0.04412741807760473,28588.92528735632,87,15274.180797370063,1525.4924236076251,25:25
3824420,9990.2,male,200.0,6.7715000000000005,171.95625,0.03937920255879039,12259.638235294118,34,6370.271337449934,1850.1760314163414,30:50
3832297,5177.3,male,193.0,8.528500000000001,158.14999999999998,0.05392665191274108,5512.533333333333,9,2155.2208819515454,2426.8814753839465,40:26
3867177,20958.5,male,169.0,8.398666666666667,133.93333333333334,0.06270781483325037,24870.25,6,13276.031923997472,2228.8621545886645,37:08
3905196,32634.4,male,199.0,4.8818125,142.496875,0.034259084629048885,20248.986206896552,87,10065.044884350671,1295.448546428851,21:35
3908642,42059.9,male,200.0,4.650131578947369,134.18026315789476,0.034655853770948354,34250.43277310924,119,18744.94372780279,1171.5143352073233,19:31
3918301,20985.0,male,197.0,4.68925,160.30714285714288,0.0292516597602816,17951.946969696968,66,11125.245391675218,1243.4776480152577,20:43
3987593,17827.6,male,198.0,6.146234042553191,169.6936170212766,0.03621959476403029,13099.623684210526,114,7822.5736949192715,1624.7420202939727,27:04
3992841,21795.9,male,198.0,4.693555555555555,165.51666666666668,0.02835699660994193,9126.924242424242,66,6012.35583186339,1285.5486002939322,21:25
4003530,11161.2,male,200.0,6.705558823529412,160.02647058823527,0.04190281019684244,7606.559016393442,122,4058.8976183593236,1867.6478579843417,31:07
4006330,32257.3,male,198.0,6.106280000000001,126.32,0.04833977200759976,19466.543055555558,72,10005.014849815141,1247.870050526921,20:47
4007546,31247.1,male,200.0,5.644814814814815,148.85802469135803,0.03792079618494713,37730.57317073171,123,18956.026079730473,1470.5188564544299,24:30
4009109,42470.0,male,199.0,4.725590909090909,151.20000000000002,0.031253908128908124,20625.980882352942,68,14397.272412563754,1152.5692666493237,19:12
4025656,21172.8,male,176.0,4.8395,151.88333333333333,0.031863272248436304,12122.4,20,8943.65485446467,1131.1535900772724,18:51
4057523,20949.5,male,199.0,6.179,159.9470588235294,0.0386315324923688,16290.287179487179,39,9832.940763045823,1622.503078461406,27:02
4059417,22749.2,male,192.0,7.605285714285714,138.32857142857142,0.05497986161313643,13852.83548387097,31,8314.148906955677,1662.302427454544,27:42
4124709,41146.0,male,191.0,5.061516129032259,140.1709677419355,0.0361095896715992,30306.085714285713,49,13034.559235275914,1306.337223594117,21:46
4131540,26795.6,male,198.0,6.464083333333333,149.83888888888887,0.04314022468577361,25283.02658227848,79,13892.022507435871,1478.5928622866118,24:38
4133458,19737.5,male,198.0,5.445380952380953,153.78571428571428,0.03540888682458585,21665.61818181818,44,14865.16812367903,1357.3294033111895,22:37
4146688,42160.8,male,197.0,5.401527472527472,133.5021978021978,0.04046021385004157,35426.509489051095,137,17977.766878993178,1237.6237634762226,20:37
4164701,20817.6,female,182.0,6.3898947368421055,140.21052631578948,0.04557357357357358,17267.142499999998,40,9172.112160011986,1570.9418277938332,26:10
4176041,20535.5,male,199.0,4.743285714285714,171.45714285714286,0.027664555907348776,12488.663636363635,22,8264.844350019139,1211.1454792773516,20:11
4177391,24041.1,male,179.0,6.02025,132.23125,0.045528193978352324,15788.842553191489,47,7305.302567038269,1396.2410172483592,23:16
4198916,30239.7,male,196.0,5.080176470588235,137.64705882352942,0.03690726495726495,30707.9625,40,20141.514163508517,1304.5169222642994,21:44
4203888,21220.1,female,187.0,5.238291666666666,153.96666666666667,0.03402224507469149,15106.396721311474,61,8450.02957367541,1412.2756773934946,23:32
4226525,40534.3,male,185.0,5.042464285714286,140.7357142857143,0.03582931533269045,14534.033766233768,77,8387.198057340445,1171.0522047846994,19:31
4233611,41940.0,male,191.0,5.361771428571429,136.06285714285713,0.03940657679223889,60319.96458333333,48,37888.380194306184,1332.5133468733065,22:12
4253141,19502.3,male,192.0,5.743928571428571,150.7357142857143,0.03810595649907595,14062.789743589745,39,10229.822808358818,1442.6281003531365,24:02
4264744,24921.5,male,193.0,5.407125,150.003125,0.036046749026061954,27156.82222222222,99,16782.9712759906,1415.6196511613405,23:35
4264913,41656.2,male,184.0,4.895619047619048,149.07380952380953,0.032840235741323415,41496.74848484848,66,27689.302544291448,1271.7331667480469,21:11
4296404,42024.7,male,198.0,5.1937837837837835,152.7918918918919,0.03399253533334512,36651.636231884055,69,17300.660524018855,1356.008142532226,22:36
4313124,20832.1,male,182.0,5.891333333333333,128.16666666666666,0.045966189856957086,10447.60909090909,11,5639.708720927801,1296.7805374716384,21:36
4318337,18744.1,male,186.0,6.832882352941176,154.3470588235294,0.044269598688974426,13041.328301886793,53,6836.817342053733,1806.3181348463245,30:06
4321971,22981.9,male,179.0,7.138857142857143,139.28095238095239,0.05125508564395364,15130.065714285716,70,9230.862034075733,1598.8390594662085,26:38
4325326,40917.7,male,193.0,5.3795,172.75,0.031140376266280755,17430.21111111111,9,11051.685434521338,1387.8557189556254,23:07
4330976,27850.6,male,200.0,6.439404761904761,153.50238095238097,0.04194986893331885,14136.99111111111,90,10098.12575226014,1555.783651237155,25:55
4341373,20949.3,female,199.0,6.2305,148.2,0.042041160593792176,17665.3375,8,8827.182423617483,1398.4889909462736,23:18
4357738,40416.2,female,200.0,7.487928571428571,148.67142857142858,0.05036561929470548,13391.8875,40,9432.336076910558,1872.04907426332,31:12
4362441,25162.8,male,200.0,5.545830188679246,143.7433962264151,0.03858146067415731,43270.08815789474,76,28693.130819265054,1338.48546298843,22:18
4363552,17075.5,male,170.0,5.14875,143.225,0.035948682143480536,10353.181818181818,22,5121.086073112335,1414.138872547697,23:34
4399772,14603.0,male,189.0,5.7294,129.2,0.0443452012383901,10833.755000000001,20,3871.253900424594,1465.5739420576713,24:25
4419649,12546.3,male,191.0,5.34409090909091,153.76363636363638,0.034755232351897834,16063.213043478261,23,12390.420019746354,1030.2684029810496,17:10
4433918,23587.7,male,199.0,7.385000000000001,148.93333333333334,0.04958594449418084,17519.25,28,11809.55438154805,1708.4087320387023,28:28
4439016,30707.9,unknown,200.0,4.783672727272727,141.72909090909093,0.03375222896434939,19570.930177514794,169,13435.585428947566,1226.987098979464,20:26
4443471,41871.9,male,186.0,5.146571428571429,138.10714285714286,0.03726506335660719,16797.1593220339,59,8873.16716639552,1239.824806769504,20:39
4457345,39842.0,male,194.0,5.7876875,145.7125,0.03971991078322038,13377.24523809524,42,11587.201313606749,1608.1615432717342,26:48
4536750,10219.1,male,196.0,4.632142857142857,162.68571428571428,0.028472953986652616,10975.29523809524,21,5267.732814928657,1217.6625693339702,20:17
4564626,20995.5,female,197.0,5.807,141.56,0.04102147499293586,10572.626315789474,38,7564.3286656511345,1494.6076245202823,24:54
4572860,20875.8,male,192.0,6.0977500000000004,157.07083333333333,0.0388216568957742,11956.631818181817,66,7477.491304115696,1481.1095809540889,24:41
4584909,36493.1,male,194.0,5.660689655172414,142.71206896551723,0.03966510818745243,34641.07053571429,112,16765.602818112726,1438.6066580840222,23:58
4615477,41087.0,male,198.0,5.636,138.71052631578948,0.04063137924492506,12227.226153846153,65,7988.674483747229,1387.1182251669597,23:07
4634912,29673.3,male,192.0,5.696666666666666,147.53333333333333,0.0386127428829643,19725.8625,8,8901.020690899524,1451.6337317803282,24:11
4654918,20834.0,male,187.0,6.735125,136.9,0.04919740686632578,14357.658823529413,17,7160.988649015129,1654.3023544958603,27:34
4668578,9504.1,male,166.0,5.500142857142857,130.74285714285716,0.04206840034965034,11508.075,20,4333.246224601865,1532.6711355652756,25:32
4675763,32844.8,male,192.0,6.56028947368421,149.84736842105264,0.0437798110357908,30840.466153846155,65,18203.210601406256,1683.638434084546,28:03
4752000,25203.2,male,175.0,6.126090909090909,147.78181818181818,0.04145361712598425,24618.45,28,12328.531128105516,1647.6938959892302,27:27
4796418,25781.3,male,191.0,5.818321428571429,148.47857142857143,0.03918627026506952,30338.44666666667,45,14754.582395889453,1366.5530916553712,22:46
4836713,21158.9,female,175.0,7.694181818181818,147.62727272727273,0.052118972843155364,9830.145454545454,33,7866.158751738793,2046.121296634974,34:06
4852170,15660.2,male,189.0,7.323999999999999,129.79999999999998,0.05642526964560863,16472.252631578947,19,10978.562172219923,1752.0804833383627,29:12
4905815,41108.9,male,197.0,5.3549999999999995,155.1,0.03452611218568665,19618.899999999998,24,17143.826098704125,1285.1535451072407,21:25
4938238,21083.5,male,198.0,6.175142857142857,154.62857142857143,0.03993532889874353,8601.246428571429,28,4995.581492900401,1669.2922492703735,27:49
4969375,42084.1,male,200.0,4.97225,135.95000000000002,0.036574108127988225,31535.07887323944,71,18149.54633264515,1224.5731179940958,20:24
4973835,41776.8,male,186.0,5.27625,144.0,0.036640625,21895.274999999998,12,11089.008642150202,1170.336402990499,19:30
4979907,78775.9,female,194.0,9.0456,130.48,0.06932556713672594,17438.414285714283,14,19258.507129172696,2403.2450122668893,40:03
4998101,23585.1,male,178.0,5.550739130434783,142.92608695652174,0.038836431113679924,22325.53111111111,45,11946.725655570426,1412.5090003751507,23:32
5063358,42987.5,male,193.0,5.3363125,137.79375,0.03872681090397787,26817.592682926832,41,14826.82623716873,1086.9938803982375,18:06
5072565,23860.4,male,195.0,5.818529411764707,145.04117647058823,0.040116396966378726,14925.5,46,9292.67502338386,1464.0241965389644,24:24
5086939,14222.7,male,199.0,5.187190476190476,139.05238095238096,0.03730385945686791,13676.674193548388,62,10084.84104901576,951.788421460137,15:51
5095069,41738.2,male,196.0,6.131666666666666,151.01000000000002,0.04060437498620399,27192.03725490196,51,14563.87962314933,1473.2965839364053,24:33
5106976,30923.6,male,200.0,5.6246,148.79500000000002,0.03780100137773446,10810.31475409836,61,7750.01376344662,1174.6441547014688,19:34
5107134,20974.9,male,195.0,6.432037037037037,146.93333333333334,0.043775206694898164,13810.4265625,64,8465.983244581648,1705.097288586612,28:25
5164930,21521.4,male,192.0,5.319500000000001,165.5,0.03214199395770393,17317.495833333334,48,11027.382645438509,1417.7263650669433,23:37
5180701,29261.6,male,186.0,5.343125,136.9875,0.0390044712108769,28255.800000000003,18,14901.511453895815,1426.2142913585897,23:46
5242117,20223.9,male,200.0,5.397138888888889,157.13888888888889,0.034346296623652114,24694.70634920635,63,12660.084566308715,1330.3182936822086,22:10
5255745,40261.8,male,199.0,4.66914,154.186,0.030282515922327575,20787.377049180326,122,11710.595932481363,1214.7926684163772,20:14
5269471,29964.0,female,193.0,5.825200000000001,160.97,0.03618810958563708,17622.106896551722,29,9364.023331267505,1485.95746576313,24:45
